"base_round","round_offset_from_base_round","roundwindow_size","train_start_round","train_end_round","oos_start_round","oos_end_round","raw_oos_round_count","n_models","validation_sample_size","mean_is_return","mean_forward_oos_return","is_maxdrawdown","forward_oos_maxdrawdown","status"
843,110,205,953,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,210,953,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,215,953,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,220,953,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,225,953,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,230,953,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,235,953,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,240,953,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,245,953,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,110,250,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,255,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,260,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,265,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,270,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,275,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,280,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,285,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,290,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,110,295,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,60,958,1017,1018,1197,180,11,108,0.0197,0.0046,0,0.2689,"ok"
843,115,65,958,1022,1023,1197,175,11,103,0.0202,0.0094,0,0.1948,"ok"
843,115,70,958,1027,1028,1197,170,10,163,0.021,0.0068,0,0.2098,"ok"
843,115,75,958,1032,1033,1197,165,11,158,0.0216,0.0086,0,0.2207,"ok"
843,115,80,958,1037,1038,1197,160,12,153,0.0213,0.0082,0,0.2328,"ok"
843,115,85,958,1042,1043,1197,155,10,154,0.0214,0.0065,0,0.2612,"ok"
843,115,90,958,1047,1048,1197,150,10,149,0.0207,0.0068,0,0.244,"ok"
843,115,95,958,1052,1053,1197,145,11,144,0.0209,0.0057,0,0.2659,"ok"
843,115,100,958,1057,1058,1197,140,11,139,0.0213,0.0048,0,0.2688,"ok"
843,115,105,958,1062,1063,1197,135,10,134,0.0219,0.0041,0,0.2644,"ok"
843,115,110,958,1067,1068,1197,130,11,129,0.0218,0.0042,0,0.2515,"ok"
843,115,115,958,1072,1073,1197,125,11,124,0.0216,0.0042,0,0.2559,"ok"
843,115,120,958,1077,1078,1197,120,8,119,0.022,0.0053,0,0.3329,"ok"
843,115,125,958,1082,1083,1197,115,9,114,0.0211,0.0047,0,0.357,"ok"
843,115,130,958,1087,1088,1197,110,9,109,0.0203,0.005,0,0.3667,"ok"
843,115,135,958,1092,1093,1197,105,9,104,0.0202,0.0042,0,0.3643,"ok"
843,115,140,958,1097,1098,1197,100,8,99,0.0205,0.0028,0,0.3665,"ok"
843,115,145,958,1102,1103,1197,95,9,94,0.0208,0.0013,0,0.3672,"ok"
843,115,150,958,1107,1108,1197,90,9,89,0.0208,0.0002,0,0.3682,"ok"
843,115,155,958,1112,1113,1197,85,11,84,0.0203,0.0002,0.0003,0.3631,"ok"
843,115,160,958,1117,1118,1197,80,9,79,0.0204,0.0003,0,0.3217,"ok"
843,115,165,958,1122,1123,1197,75,9,74,0.0216,0.0003,0.0017,0.2735,"ok"
843,115,170,958,1127,1128,1197,70,9,69,0.0215,-0.0003,0.0018,0.2653,"ok"
843,115,175,958,1132,1133,1197,65,10,64,0.021,-0.0009,0.0017,0.2669,"ok"
843,115,180,958,1137,1138,1197,60,19,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,115,185,958,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,190,958,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,195,958,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,200,958,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,205,958,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,210,958,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,215,958,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,220,958,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,225,958,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,230,958,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,235,958,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,240,958,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,115,245,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,250,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,255,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,260,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,265,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,270,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,275,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,280,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,285,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,290,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,115,295,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,60,963,1022,1023,1197,175,11,103,0.0196,0.011,0,0.1714,"ok"
843,120,65,963,1027,1028,1197,170,11,163,0.0202,0.0069,0,0.2019,"ok"
843,120,70,963,1032,1033,1197,165,12,158,0.021,0.0085,0,0.2103,"ok"
843,120,75,963,1037,1038,1197,160,14,153,0.0206,0.0082,0,0.2366,"ok"
843,120,80,963,1042,1043,1197,155,11,154,0.0199,0.0066,0,0.2688,"ok"
843,120,85,963,1047,1048,1197,150,11,149,0.0196,0.0065,0,0.2585,"ok"
843,120,90,963,1052,1053,1197,145,11,144,0.0198,0.0055,0,0.271,"ok"
843,120,95,963,1057,1058,1197,140,11,139,0.0203,0.0047,0,0.2725,"ok"
843,120,100,963,1062,1063,1197,135,11,134,0.0205,0.0039,0,0.2737,"ok"
843,120,105,963,1067,1068,1197,130,11,129,0.0209,0.0042,0,0.2473,"ok"
843,120,110,963,1072,1073,1197,125,11,124,0.0208,0.0042,0,0.2549,"ok"
843,120,115,963,1077,1078,1197,120,8,119,0.0217,0.0055,0,0.3311,"ok"
843,120,120,963,1082,1083,1197,115,9,114,0.0206,0.0049,0.0001,0.3492,"ok"
843,120,125,963,1087,1088,1197,110,9,109,0.0196,0.0051,0.0001,0.3537,"ok"
843,120,130,963,1092,1093,1197,105,9,104,0.0195,0.0042,0,0.3632,"ok"
843,120,135,963,1097,1098,1197,100,9,99,0.0199,0.003,0,0.3637,"ok"
843,120,140,963,1102,1103,1197,95,9,94,0.0202,0.0013,0,0.3553,"ok"
843,120,145,963,1107,1108,1197,90,9,89,0.0203,0.0006,0.0002,0.3619,"ok"
843,120,150,963,1112,1113,1197,85,9,84,0.0198,0.0002,0.0003,0.3618,"ok"
843,120,155,963,1117,1118,1197,80,9,79,0.0197,0.0002,0,0.3218,"ok"
843,120,160,963,1122,1123,1197,75,9,74,0.0208,0.0004,0.0015,0.2704,"ok"
843,120,165,963,1127,1128,1197,70,9,69,0.0206,-0.0006,0.0018,0.2662,"ok"
843,120,170,963,1132,1133,1197,65,10,64,0.0203,-0.0009,0.0017,0.2662,"ok"
843,120,175,963,1137,1138,1197,60,19,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,120,180,963,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,185,963,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,190,963,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,195,963,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,200,963,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,205,963,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,210,963,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,215,963,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,220,963,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,225,963,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,230,963,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,235,963,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,120,240,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,245,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,250,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,255,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,260,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,265,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,270,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,275,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,280,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,285,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,290,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,120,295,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,125,60,968,1027,1028,1197,170,12,163,0.0189,0.0077,0,0.1822,"ok"
843,125,65,968,1032,1033,1197,165,14,158,0.0194,0.0078,0,0.2096,"ok"
843,125,70,968,1037,1038,1197,160,14,153,0.0193,0.0085,0,0.2308,"ok"
843,125,75,968,1042,1043,1197,155,11,154,0.0184,0.0068,0,0.2626,"ok"
843,125,80,968,1047,1048,1197,150,11,149,0.0182,0.0064,0,0.2611,"ok"
843,125,85,968,1052,1053,1197,145,11,144,0.0185,0.0056,0,0.2644,"ok"
843,125,90,968,1057,1058,1197,140,11,139,0.0191,0.0047,0,0.2706,"ok"
843,125,95,968,1062,1063,1197,135,11,134,0.0194,0.0039,0,0.2713,"ok"
